10000 50
7966 7986 3884
7967 14427 4957
7968 13060 10812
7969 9284 15461
7970 11316 19310
7971 8941 18151
7972 19762 8906
7973 19512 15420
7974 12423 5985
7975 19754 8506
7976 16647 11509
7977 19717 1826
7978 16651 8332
7979 14395 11584
7980 3093 14332
7981 14567 11416
7982 12724 7431
7983 18242 8993
7984 4453 5783
7985 5092 3877
7986 18379 12120
7987 1025 14033
7988 9452 18140
7989 477 16889
7990 5394 18226
7991 9734 230
7992 18407 18392
7993 6723 9451
7994 17386 11410
7995 5741 1117
7996 8884 16830
7997 4260 16660
7998 5652 1607
7999 3741 18853
8000 19081 6457
8001 18576 8833
8002 19217 13812
8003 11951 15953
8004 12841 5020
8005 3245 12427
8006 9009 14586
8007 12977 12978
8008 18780 3767
8009 15176 16051
8010 13519 12517
8011 9347 17269
8012 13928 2402
8013 360 9958
8014 8811 19579
8015 2387 4100
8016 9284 4243
8017 18054 963
8018 13267 4852
8019 6223 6357
8020 18783 6107
8021 692 9467
8022 18797 4143
8023 7910 10020
8024 6070 13928
8025 6445 3085
8026 353 19588
8027 18341 12143
8028 2100 10632
8029 10211 15052
8030 15503 7262
8031 11505 12597
8032 9911 4787
8033 5990 9558
8034 15914 3177
8035 5635 12213
8036 18031 11049
8037 15191 2678
8038 12697 13179
8039 3459 19452
8040 18889 18766
8041 14705 9903
8042 2045 19241
8043 9873 9397
8044 4448 496
8045 7758 16435
8046 5383 19951
8047 1089 19262
8048 5171 11646
8049 11174 3430
8050 15642 17437
8051 8485 13161
8052 15838 10025
8053 19555 27
8054 19479 8535
8055 3652 3013
8056 9267 18367
8057 13959 18357
8058 4105 7663
8059 8159 183
8060 12969 8553
8061 4855 12268
8062 11529 14704
8063 6349 5943
8064 9372 13051
8065 10487 13874
8066 7034 1366
8067 7742 18971
8068 15350 2872
8069 7758 7296
8070 6661 14828
8071 9546 11409
8072 6117 15927
8073 3590 19856
8074 16391 10222
8075 15126 8100
8076 367 9359
8077 4062 19980
8078 5922 8247
8079 1297 6762
8080 16988 11645
8081 13010 11784
8082 7106 4021
8083 3244 17103
8084 751 2455
8085 13634 11001
8086 2410 7411
8087 3337 3179
8088 19387 8526
8089 15099 3278
8090 11377 15777
8091 5135 10224
8092 10203 8095
8093 16341 5549
8094 12310 12476
8095 4121 17638
8096 9421 9297
8097 9670 13482
8098 10585 12878
8099 15333 12913
8100 3914 11335
8101 15097 8966
8102 8497 2675
8103 7552 18433
8104 18063 7883
8105 3659 2651
8106 9226 5791
8107 13886 5145
8108 10693 19429
8109 8256 10226
8110 7863 19355
8111 5003 12376
8112 2210 13635
8113 6513 11024
8114 3937 9146
8115 16832 18197
8116 3514 4202
8117 3228 11928
8118 6712 12010
8119 16244 10779
8120 9781 4774
8121 10565 19902
8122 1399 19007
8123 14787 4450
8124 11027 12091
8125 7797 3042
8126 11770 18890
8127 8876 9152
8128 175 13979
8129 3124 11740
8130 9936 463
8131 1016 19955
8132 8234 9802
8133 1811 4243
8134 15022 14945
8135 19719 18055
8136 14308 4802
8137 3808 6635
8138 7436 15706
8139 4149 14946
8140 17988 18462
8141 13703 8297
8142 17448 9757
8143 87 2579
8144 10670 17623
8145 14437 3210
8146 19516 16958
8147 6759 15453
8148 19695 7749
8149 19045 8569
8150 2975 14716
8151 15870 15115
8152 1749 17283
8153 9340 16029
8154 10975 9184
8155 3998 13488
8156 1785 5314
8157 11422 17700
8158 16630 15584
8159 9558 11508
8160 14717 7300
8161 609 3995
8162 19447 10584
8163 14684 7367
8164 12287 15493
8165 6561 13728
8166 8843 15262
8167 8896 2430
8168 14810 10591
8169 16127 18235
8170 8075 5784
8171 7449 124
8172 14175 6211
8173 1794 18870
8174 10377 10805
8175 18104 11352
8176 11698 1445
8177 12028 15064
8178 2430 7496
8179 2988 3063
8180 16791 14716
8181 6329 9548
8182 8329 5633
8183 12575 11576
8184 6163 3139
8185 5274 5053
8186 1528 14237
8187 447 12723
8188 11592 15703
8189 6507 18592
8190 9943 18321
8191 19765 962
8192 16025 17992
8193 5487 8145
8194 11207 14806
8195 5873 8475
8196 14374 7997
8197 9981 12202
8198 129 19055
8199 18545 18908
8200 3960 6291
8201 527 170
8202 12892 5488
8203 17542 17325
8204 12269 836
8205 15508 4048
8206 1361 2211
8207 16555 15272
8208 19768 13737
8209 8542 2041
8210 6867 10975
8211 15323 14414
8212 2967 17593
8213 16647 5304
8214 4211 3096
8215 9386 11543
8216 11712 4522
8217 6361 6265
8218 19941 956
8219 18143 3902
8220 7949 12209
8221 10772 13650
8222 5273 5661
8223 19397 7326
8224 5718 5041
8225 12367 7938
8226 18704 12585
8227 10177 7689
8228 9344 1670
8229 1117 3175
8230 14717 9906
8231 14428 6855
8232 9471 6428
8233 7383 788
8234 1042 5763
8235 17972 5525
8236 15526 8990
8237 11003 5095
8238 8772 799
8239 2191 10399
8240 14689 14489
8241 3425 14557
8242 18597 9744
8243 7765 13601
8244 13127 7941
8245 17846 8882
8246 12088 7843
8247 14271 8625
8248 5765 1558
8249 7320 18005
8250 19882 6806
8251 12147 1643
8252 3089 15407
8253 16205 3149
8254 9900 11860
8255 2701 14747
8256 9303 940
8257 10683 2477
8258 16078 7900
8259 12192 14799
8260 32 5556
8261 13399 10037
8262 15014 12119
8263 13676 4021
8264 2025 778
8265 7583 996
8266 18990 1906
8267 13665 16081
8268 19230 2079
8269 13938 6221
8270 968 5481
8271 6420 12990
8272 15467 10270
8273 14521 13454
8274 4604 7896
8275 13451 6712
8276 13101 4636
8277 16754 3201
8278 7221 8114
8279 8891 10430
8280 7777 5598
8281 7503 12825
8282 8905 3118
8283 5196 17519
8284 3740 4486
8285 6318 15486
8286 8475 4707
8287 14976 9089
8288 18894 293
8289 8188 5849
8290 12560 3498
8291 8133 17991
8292 1191 5660
8293 13773 1238
8294 11667 4764
8295 10361 19015
8296 8191 15795
8297 18913 14215
8298 11734 13448
8299 17933 460
8300 15945 15473
8301 179 603
8302 9691 772
8303 1064 11506
8304 13706 8585
8305 12082 5604
8306 3594 6266
8307 8277 16566
8308 17803 1136
8309 5899 2050
8310 17416 5822
8311 17968 12611
8312 3178 5607
8313 15406 16880
8314 17340 14911
8315 6735 9690
8316 10292 9636
8317 10407 3265
8318 11122 19983
8319 8567 11471
8320 17074 4828
8321 11093 17000
8322 13565 17019
8323 14506 19369
8324 17770 11367
8325 13540 16757
8326 9367 11538
8327 13496 11508
8328 8387 12544
8329 3806 8901
8330 18590 2078
8331 11714 10540
8332 13804 8882
8333 8864 18472
8334 9942 4926
8335 9753 13782
8336 10781 3367
8337 385 17197
8338 12917 4345
8339 12063 14891
8340 11647 10687
8341 2224 1955
8342 13462 17365
8343 9909 15719
8344 971 18200
8345 278 13714
8346 606 19560
8347 8441 8343
8348 6814 14409
8349 15686 13656
8350 7437 13108
8351 16474 1790
8352 18986 14569
8353 18913 13211
8354 8101 11903
8355 18941 7328
8356 9282 16099
8357 13463 17516
8358 9586 2743
8359 17294 19723
8360 9789 10556
8361 10115 13923
8362 18617 10394
8363 1154 14908
8364 8563 5431
8365 14890 16840
8366 14981 12352
8367 6920 11363
8368 4573 10319
8369 18573 2185
8370 5864 9025
8371 1475 17513
8372 15028 15145
8373 14239 11290
8374 11012 965
8375 11520 7884
8376 1807 800
8377 7545 17986
8378 12893 423
8379 2205 8699
8380 1890 17808
8381 10159 17094
8382 4809 13222
8383 3540 13430
8384 15614 5733
8385 11110 2112
8386 15976 1477
8387 12973 12584
8388 3873 7355
8389 8319 3563
8390 11447 11237
8391 8388 19838
8392 17824 13253
8393 10027 15933
8394 983 7068
8395 4875 12232
8396 9325 19224
8397 12445 11385
8398 4815 10485
8399 16218 15985
8400 14448 428
8401 18257 7327
8402 19910 10424
8403 17778 11229
8404 11144 135
8405 11371 6097
8406 2286 18942
8407 8546 16110
8408 8394 109
8409 3529 18572
8410 10803 9376
8411 4951 8403
8412 19788 16480
8413 6964 17396
8414 9732 4602
8415 1381 19533
8416 6859 4179
8417 14602 15989
8418 7218 6769
8419 3255 8732
8420 14828 14713
8421 13654 10977
8422 7086 17113
8423 13574 2199
8424 17122 15480
8425 1207 17102
8426 1856 4277
8427 756 6158
8428 19905 17995
8429 18948 4071
8430 3604 9636
8431 13814 329
8432 16317 10462
8433 13582 4768
8434 13499 19886
8435 10950 13188
8436 4164 4678
8437 18142 4603
8438 3153 7602
8439 19433 8067
8440 5168 16627
8441 903 639
8442 3148 3376
8443 1370 18010
8444 18432 3052
8445 9039 318
8446 646 2035
8447 8849 19205
8448 3972 13314
8449 9552 18782
8450 11970 13822
8451 14851 501
8452 1456 12485
8453 86 12992
8454 1059 960
8455 17586 19518
8456 16509 2578
8457 5953 14840
8458 12849 16008
8459 19060 7323
8460 3992 11281
8461 9667 4450
8462 3654 4637
8463 14302 14867
8464 13649 3977
8465 17798 205
8466 706 1970
8467 10806 12648
8468 1992 18513
8469 19472 7244
8470 6761 3050
8471 1979 13410
8472 8249 19621
8473 15629 7932
8474 11606 17450
8475 8730 11040
8476 15489 15597
8477 16585 14748
8478 9615 19143
8479 3119 7238
8480 7443 19615
8481 17936 17269
8482 6268 8148
8483 6660 8741
8484 15984 8259
8485 7660 2483
8486 12244 19097
8487 18717 9639
8488 13922 493
8489 17942 10697
8490 1736 5527
8491 17475 3023
8492 17770 17225
8493 12719 14059
8494 1296 3736
8495 3350 15837
8496 9457 8738
8497 13237 1285
8498 6378 15725
8499 3983 16248
8500 15083 2361
8501 17809 7995
8502 17633 7326
8503 4170 16526
8504 3574 7906
8505 13432 18463
8506 1485 5310
8507 18886 7258
8508 1316 15607
8509 15694 11604
8510 7440 18963
8511 4053 19044
8512 16680 13249
8513 8973 13641
8514 9889 3057
8515 1770 9307
8516 17301 1323
8517 8648 19578
8518 12455 11285
8519 19190 12818
8520 11280 16029
8521 17690 8973
8522 16230 9117
8523 1075 16575
8524 8178 13897
8525 12860 16768
8526 12163 11969
8527 5217 13264
8528 6904 5195
8529 4603 14189
8530 19848 13144
8531 14466 6372
8532 2302 13500
8533 4785 3114
8534 12283 11108
8535 7136 326
8536 9299 19914
8537 5382 1177
8538 17751 1880
8539 15777 6456
8540 19576 2280
8541 14249 4988
8542 18251 8090
8543 13284 15817
8544 6358 1506
8545 14650 17887
8546 610 6205
8547 19704 9115
8548 8580 19263
8549 10371 840
8550 1166 862
8551 776 13858
8552 15035 6816
8553 8695 6157
8554 8965 9137
8555 11417 823
8556 5810 4892
8557 12981 5665
8558 17833 412
8559 18270 2617
8560 16855 4190
8561 10394 12919
8562 2033 13816
8563 13079 6450
8564 7289 10613
8565 7826 3449
8566 13658 4806
8567 11621 4953
8568 11110 8692
8569 17829 16668
8570 17490 16426
8571 1317 5597
8572 7613 19652
8573 16415 10649
8574 13265 5445
8575 9635 14684
8576 3954 10119
8577 3935 16380
8578 2829 5987
8579 12951 17013
8580 16813 10118
8581 14923 17128
8582 2081 10470
8583 15514 2896
8584 19563 9542
8585 5967 9694
8586 15290 13404
8587 9407 3635
8588 14283 19254
8589 4698 2174
8590 16857 7548
8591 14018 10684
8592 7064 811
8593 3149 17952
8594 11316 9892
8595 16361 12451
8596 5930 4480
8597 11302 7636
8598 10531 8010
8599 17551 3167
8600 12860 6445
8601 16200 19869
8602 3503 4501
8603 3754 5607
8604 7780 14138
8605 1685 4803
8606 15487 988
8607 18150 12054
8608 6358 18902
8609 5145 17650
8610 6452 14025
8611 18505 1506
8612 5493 12382
8613 391 6158
8614 9324 16023
8615 18819 14294
8616 10514 2183
8617 3035 15018
8618 624 14017
8619 4506 3140
8620 7942 4755
8621 2095 2542
8622 14595 19780
8623 15033 16596
8624 14246 952
8625 14977 178
8626 18035 17049
8627 9430 9833
8628 15990 3527
8629 15901 6173
8630 16818 5313
8631 3847 14719
8632 9736 7331
8633 17699 6881
8634 10020 10360
8635 11466 2204
8636 4745 14313
8637 10445 13560
8638 6508 19340
8639 16643 5477
8640 2006 753
8641 14153 7971
8642 17803 40
8643 19918 3583
8644 6107 13792
8645 15456 15818
8646 10536 2924
8647 10254 19302
8648 6182 272
8649 6983 7953
8650 6508 12553
8651 3218 18448
8652 8360 11253
8653 6944 13662
8654 15490 14867
8655 11971 19938
8656 7909 13848
8657 10239 6123
8658 6057 5711
8659 15855 10157
8660 5974 12163
8661 11438 11310
8662 10612 12862
8663 13133 18044
8664 2348 13145
8665 5698 16467
8666 11266 8855
8667 16459 8915
8668 18928 19625
8669 10843 3402
8670 3340 10769
8671 4616 19165
8672 1640 11248
8673 13310 11207
8674 1363 4048
8675 12563 9164
8676 474 3688
8677 16549 4000
8678 2043 11085
8679 581 6033
8680 2499 4390
8681 9597 6278
8682 11544 13765
8683 9741 6055
8684 5809 6823
8685 17592 16936
8686 12452 5500
8687 13099 18559
8688 9765 14091
8689 14491 6408
8690 15572 7479
8691 7519 7053
8692 7404 12397
8693 19833 4067
8694 6452 5799
8695 6540 413
8696 6691 8950
8697 19066 16136
8698 18543 14586
8699 17761 8807
8700 2094 4351
8701 9850 11704
8702 10262 14545
8703 4988 2948
8704 5707 16379
8705 209 19478
8706 2882 1278
8707 10026 7727
8708 8146 6637
8709 12435 9858
8710 10271 14597
8711 19898 18975
8712 11462 13313
8713 4250 18964
8714 7770 10004
8715 14354 2010
8716 13713 6215
8717 759 555
8718 19854 327
8719 16705 2098
8720 1575 5561
8721 3190 13265
8722 992 808
8723 7445 13216
8724 3073 5489
8725 85 19879
8726 15205 9695
8727 3007 19982
8728 18945 6667
8729 13022 7257
8730 5618 3066
8731 9280 3728
8732 4282 19331
8733 19657 6391
8734 8488 4136
8735 9696 12713
8736 5977 6415
8737 7222 12885
8738 2452 3320
8739 8808 11018
8740 7249 5525
8741 15219 8892
8742 5226 2453
8743 5471 14578
8744 18186 522
8745 3588 14845
8746 18572 3803
8747 19485 9219
8748 15609 19205
8749 3340 19141
8750 11853 449
8751 6863 9387
8752 18624 14182
8753 13853 10436
8754 1454 1075
8755 2951 2661
8756 7904 8702
8757 7506 18170
8758 9099 9481
8759 10003 9329
8760 4173 3636
8761 7438 13590
8762 19160 2744
8763 1948 6923
8764 2415 11121
8765 11569 1640
8766 7378 10620
8767 1153 14783
8768 1570 6001
8769 3428 15005
8770 17665 19375
8771 4428 6378
8772 899 1921
8773 11401 11934
8774 1262 9997
8775 9984 1403
8776 11344 1786
8777 881 17422
8778 696 6856
8779 17976 19180
8780 819 19462
8781 10081 5896
8782 678 4549
8783 6901 7585
8784 2590 18599
8785 17974 10328
8786 16706 16606
8787 18526 2401
8788 10686 17604
8789 3953 6279
8790 7681 8299
8791 10084 13936
8792 7709 15377
8793 2232 10964
8794 10144 4756
8795 570 207
8796 2454 7314
8797 8214 7002
8798 14587 19483
8799 18081 15115
8800 5442 17176
8801 13781 16054
8802 14807 18499
8803 12455 12307
8804 18585 5492
8805 13791 16407
8806 6694 2617
8807 17993 3874
8808 11190 10755
8809 11862 16576
8810 13134 17685
8811 1350 12431
8812 19433 15587
8813 15069 9564
8814 4678 14019
8815 7546 13150
8816 5555 6471
8817 4970 1326
8818 9984 361
8819 5853 17424
8820 10182 4920
8821 3889 19643
8822 19868 13227
8823 3981 18233
8824 14809 11057
8825 8741 12195
8826 977 7942
8827 19881 10091
8828 16006 409
8829 10779 14949
8830 4450 683
8831 7153 14676
8832 16002 10005
8833 6717 8474
8834 5897 2337
8835 7257 12569
8836 8563 16078
8837 5657 7497
8838 5729 4783
8839 15839 5989
8840 18183 537
8841 4831 932
8842 7374 19160
8843 15920 4711
8844 16011 19731
8845 413 3051
8846 17726 16813
8847 3169 3917
8848 8743 10079
8849 12416 9885
8850 18806 14639
8851 7069 16024
8852 3520 3720
8853 8502 12725
8854 18713 9248
8855 6137 693
8856 17976 13248
8857 8759 7319
8858 8381 1701
8859 1431 4678
8860 4080 4391
8861 1203 18195
8862 18463 1806
8863 11884 723
8864 10608 7205
8865 1844 651
8866 16674 9413
8867 9484 5264
8868 14340 16545
8869 5793 17986
8870 18678 13052
8871 2651 8281
8872 15599 13005
8873 14705 11409
8874 16087 3979
8875 4721 16135
8876 14329 16518
8877 18323 2276
8878 2998 12791
8879 19996 6559
8880 3561 13605
8881 19369 18191
8882 19806 235
8883 16779 8853
8884 3190 14145
8885 3548 18923
8886 3555 1867
8887 14871 6199
8888 17607 19153
8889 3131 9575
8890 2061 10045
8891 6563 4204
8892 6479 16389
8893 5531 1237
8894 4147 9476
8895 19433 1878
8896 16420 7708
8897 4294 18801
8898 4005 16225
8899 6721 17424
8900 16347 7194
8901 5412 10269
8902 12819 16253
8903 15406 282
8904 6208 10425
8905 16822 14888
8906 19091 4620
8907 17360 19736
8908 17324 5569
8909 11397 19243
8910 1120 1471
8911 5530 10829
8912 5981 13892
8913 6468 9823
8914 7246 9986
8915 17179 13189
8916 19809 19944
8917 16197 2591
8918 19224 12627
8919 19403 11602
8920 2841 1784
8921 2755 16224
8922 12311 1932
8923 3852 115
8924 19357 9635
8925 7457 15248
8926 6076 16828
8927 10719 12986
8928 2808 12057
8929 18394 17187
8930 6727 6405
8931 6349 15572
8932 14514 2887
8933 15513 2545
8934 10498 10090
8935 8225 11267
8936 3843 9690
8937 11621 10979
8938 11093 16153
8939 2139 15473
8940 7072 10449
8941 3629 9595
8942 2580 13148
8943 1556 14347
8944 7885 1739
8945 8144 19949
8946 11872 10963
8947 13849 14492
8948 13388 2738
8949 12827 5713
8950 16980 237
8951 9926 1051
8952 12029 822
8953 16974 17899
8954 9723 19474
8955 6274 19113
8956 5059 16794
8957 9941 9902
8958 601 7639
8959 9377 7848
8960 4148 8485
8961 15800 17520
8962 8363 16020
8963 15109 9648
8964 11713 1750
8965 18338 7935
8966 5337 8692
8967 9513 8264
8968 2514 13717
8969 13190 2838
8970 18302 12236
8971 9029 15816
8972 5717 3361
8973 10999 15322
8974 3169 6317
8975 11154 16727
8976 10599 3669
8977 19688 6953
8978 12952 18961
8979 17063 11148
8980 19082 4664
8981 9707 15400
8982 15 770
8983 10838 19219
8984 18409 2528
8985 14763 4028
8986 16195 16710
8987 70 144
8988 15465 18263
8989 932 7420
8990 4147 14985
8991 18653 12085
8992 15389 11097
8993 10057 14692
8994 5839 4692
8995 5708 7119
8996 18871 1272
8997 2041 15414
8998 10985 18885
8999 17765 12879
9000 13258 9393
9001 6102 8879
9002 9022 9452
9003 4066 2524
9004 9943 4486
9005 19471 4997
9006 17081 10441
9007 1537 18123
9008 9167 8821
9009 13513 7946
9010 15064 15005
9011 16277 15572
9012 10985 10286
9013 9171 14669
9014 3899 1969
9015 7713 3287
9016 12165 17156
9017 2959 13815
9018 12690 1187
9019 5672 7025
9020 12021 18984
9021 9425 1494
9022 15969 5454
9023 10626 7313
9024 15258 5135
9025 139 490
9026 16061 6674
9027 16959 12767
9028 7436 3398
9029 5366 2481
9030 5767 11334
9031 4842 13079
9032 3245 14284
9033 15470 4152
9034 7528 15934
9035 11269 1141
9036 18987 19549
9037 1354 693
9038 4358 14955
9039 89 11979
9040 8821 15967
9041 18992 16579
9042 9346 4881
9043 8278 12303
9044 11135 13133
9045 818 9996
9046 19426 13254
9047 7537 2011
9048 6163 19022
9049 11307 3006
9050 498 13690
9051 9590 2575
9052 19620 19484
9053 14438 7295
9054 15626 3977
9055 16295 10878
9056 7457 4446
9057 9326 15287
9058 7589 13154
9059 2638 13956
9060 3951 18723
9061 8328 19807
9062 1818 3376
9063 2397 15864
9064 18869 4332
9065 14373 10055
9066 12629 19367
9067 15202 315
9068 7609 12248
9069 16224 5992
9070 16869 3234
9071 7679 12519
9072 4157 677
9073 10182 13357
9074 7312 8097
9075 3171 9171
9076 8978 7614
9077 7341 11499
9078 7362 7147
9079 7830 6089
9080 16143 6231
9081 1949 2202
9082 2516 8771
9083 1019 17150
9084 19493 10125
9085 9710 13594
9086 2464 16362
9087 13390 13741
9088 7097 6620
9089 14716 3572
9090 12742 10760
9091 14725 17887
9092 9385 18071
9093 1569 2065
9094 8153 13098
9095 19328 9398
9096 7952 4295
9097 9417 17628
9098 11130 10467
9099 16943 10435
9100 381 10622
9101 3335 6653
9102 16745 2844
9103 5816 16725
9104 296 3841
9105 10952 531
9106 14769 9389
9107 3812 5676
9108 4092 505
9109 13603 1732
9110 11130 12244
9111 12890 9282
9112 6910 19081
9113 5899 18658
9114 5445 18039
9115 5012 2842
9116 5846 5825
9117 8668 8347
9118 5071 2590
9119 2782 14483
9120 11366 1718
9121 7458 10085
9122 12112 6134
9123 6639 11269
9124 13001 16203
9125 8446 16593
9126 5874 482
9127 15914 17687
9128 16344 12783
9129 7173 1812
9130 1005 1788
9131 3964 12185
9132 16883 6850
9133 5791 12632
9134 3466 1953
9135 22 4924
9136 15008 11183
9137 13669 7479
9138 15100 7119
9139 19673 16659
9140 13251 4452
9141 4933 8118
9142 2156 19124
9143 11907 846
9144 19009 14852
9145 16639 15431
9146 7615 14
9147 3215 603
9148 9586 849
9149 2801 5358
9150 10281 9403
9151 16938 2822
9152 6653 1641
9153 5111 10606
9154 7264 1752
9155 6203 4784
9156 9253 514
9157 19637 7487
9158 4684 7761
9159 2612 7895
9160 3326 3692
9161 57 15602
9162 12556 7292
9163 8141 19624
9164 4981 18493
9165 7896 7293
9166 6467 11613
9167 9605 1185
9168 11790 13119
9169 14870 14716
9170 15851 15405
9171 15918 17424
9172 4910 1455
9173 9215 11906
9174 16153 5945
9175 5988 11826
9176 3780 15830
9177 19473 2397
9178 2020 16335
9179 14828 3965
9180 11258 3352
9181 14964 19075
9182 259 17724
9183 10842 921
9184 11988 12048
9185 3804 2063
9186 15838 7838
9187 9292 19721
9188 7978 17099
9189 3043 14859
9190 3036 482
9191 12663 5382
9192 7778 6815
9193 3150 12136
9194 16100 9797
9195 9500 17977
9196 13403 7357
9197 1432 816
9198 1736 13661
9199 2060 8625
9200 7039 13723
9201 17912 5863
9202 1935 2876
9203 19974 3555
9204 18413 6264
9205 6746 19368
9206 4750 1449
9207 8263 19408
9208 11543 12527
9209 18676 7764
9210 2092 3995
9211 11351 4527
9212 5342 15494
9213 9154 9135
9214 17759 7077
9215 17151 11213
9216 17075 4798
9217 4025 15062
9218 18617 19009
9219 1625 3999
9220 19718 17029
9221 14829 8370
9222 4129 819
9223 13346 19444
9224 7207 15672
9225 16018 8373
9226 12899 9299
9227 1144 7368
9228 12854 18241
9229 1669 10298
9230 17862 10613
9231 11762 15172
9232 10233 11289
9233 6649 15786
9234 16136 5201
9235 18582 8273
9236 12994 15854
9237 16672 13410
9238 9205 17123
9239 9146 6369
9240 11093 16412
9241 2062 5163
9242 8882 344
9243 14936 3205
9244 9854 1736
9245 12348 16604
9246 11775 4068
9247 11708 461
9248 16246 18360
9249 3560 18356
9250 2981 12382
9251 4587 18493
9252 8255 15974
9253 13096 17610
9254 331 17459
9255 10222 2241
9256 7403 11423
9257 11766 12283
9258 11840 16285
9259 18020 6701
9260 19657 18045
9261 18464 6719
9262 7179 7783
9263 2494 10171
9264 8527 19776
9265 8509 2406
9266 898 11507
9267 7480 13095
9268 7057 9152
9269 2963 16928
9270 19168 7387
9271 15161 13184
9272 1819 2923
9273 15559 3279
9274 9979 13658
9275 8054 9930
9276 13000 5987
9277 10122 6518
9278 16688 178
9279 16305 8967
9280 11372 1566
9281 9424 4814
9282 14260 8622
9283 14125 13256
9284 10183 1316
9285 5054 17087
9286 10271 5702
9287 4976 215
9288 3493 12089
9289 2098 534
9290 10463 9823
9291 12162 6503
9292 13020 3462
9293 19991 18635
9294 7601 6060
9295 7625 16296
9296 17461 15325
9297 3946 17049
9298 10304 11720
9299 9388 14422
9300 11509 16838
9301 2539 14441
9302 11007 18131
9303 6571 7515
9304 4400 10851
9305 674 5020
9306 11522 11215
9307 14676 9187
9308 7821 894
9309 6953 11019
9310 3666 15421
9311 10745 10929
9312 4329 1126
9313 12845 11042
9314 5464 10984
9315 4173 18584
9316 13025 13324
9317 7806 6712
9318 10578 383
9319 11234 10728
9320 15747 11329
9321 2543 11907
9322 1093 3620
9323 865 13571
9324 4589 5265
9325 685 4169
9326 11450 8254
9327 9379 7782
9328 15175 15778
9329 3114 18575
9330 17159 638
9331 10313 7286
9332 10349 6535
9333 6917 14470
9334 5197 17278
9335 8607 18150
9336 6408 17295
9337 915 11149
9338 4719 3852
9339 9116 18131
9340 2300 5659
9341 13912 6153
9342 13934 13749
9343 5878 19642
9344 18217 5460
9345 2450 8991
9346 16277 11727
9347 18261 12762
9348 7232 6625
9349 3903 5177
9350 19679 12428
9351 6075 12509
9352 9 6086
9353 9938 3341
9354 1471 1080
9355 6738 15405
9356 1557 122
9357 13870 17002
9358 16643 11842
9359 17302 19748
9360 5090 11211
9361 2937 19751
9362 8864 1366
9363 4343 1197
9364 2726 16095
9365 4875 8245
9366 17105 2404
9367 4841 10949
9368 14289 13465
9369 14544 11130
9370 6535 15759
9371 15881 1282
9372 14635 8091
9373 16285 6102
9374 2201 11277
9375 2488 13586
9376 9688 7291
9377 5008 1776
9378 19325 18551
9379 14646 9350
9380 13946 2050
9381 805 15872
9382 6820 7402
9383 867 5645
9384 16775 17460
9385 9570 15410
9386 13043 19661
9387 4103 1802
9388 7904 7677
9389 15306 387
9390 13972 6456
9391 10098 14145
9392 15920 3659
9393 18562 15106
9394 807 15244
9395 13645 13207
9396 9078 14753
9397 2154 14449
9398 16446 12249
9399 9708 19372
9400 14782 13220
9401 9232 15629
9402 17431 4176
9403 8205 13334
9404 13721 1686
9405 8141 3510
9406 17654 4044
9407 4055 18239
9408 9696 9925
9409 5169 2616
9410 12174 10502
9411 5254 15165
9412 9614 17603
9413 9851 3760
9414 3131 6059
9415 15630 15910
9416 7890 14264
9417 18440 4861
9418 18194 5320
9419 7005 2996
9420 6505 8266
9421 8662 11498
9422 9736 510
9423 10434 12716
9424 11683 15783
9425 6284 11954
9426 7119 3856
9427 17810 7890
9428 11649 13084
9429 19142 4012
9430 19921 11131
9431 1747 11123
9432 15983 4162
9433 9482 186
9434 19533 10528
9435 15146 12838
9436 4335 6037
9437 2898 3807
9438 12874 10422
9439 2556 13331
9440 1637 4556
9441 4763 8840
9442 16729 5107
9443 18190 2572
9444 6583 4729
9445 15859 13683
9446 4805 2855
9447 7016 17605
9448 14142 17139
9449 7666 12849
9450 5687 13674
9451 16062 19163
9452 2969 6373
9453 13147 18959
9454 8642 12194
9455 16749 15702
9456 893 10278
9457 15384 17863
9458 434 17621
9459 2349 9925
9460 3607 7016
9461 6222 14560
9462 12164 8411
9463 5549 13238
9464 6086 2658
9465 16331 9566
9466 8729 8124
9467 10849 8745
9468 7703 8049
9469 16595 347
9470 16048 12696
9471 2973 13343
9472 7558 16941
9473 10913 14708
9474 4632 7991
9475 11359 13262
9476 7821 8238
9477 13000 17580
9478 7169 16336
9479 18993 18548
9480 4466 9607
9481 14082 11676
9482 16772 9546
9483 13946 4930
9484 5276 4474
9485 17170 10540
9486 3883 17676
9487 10968 16494
9488 7554 11440
9489 15782 18232
9490 11493 12185
9491 16775 7140
9492 1072 15665
9493 8353 9774
9494 8322 4592
9495 14198 3697
9496 15372 12787
9497 18684 8280
9498 9561 12143
9499 12969 12629
9500 3169 11189
9501 5216 6490
9502 19335 3403
9503 11194 12535
9504 10766 6888
9505 19073 6975
9506 10467 18611
9507 14275 12199
9508 1972 7890
9509 12481 18979
9510 2676 10293
9511 19431 3031
9512 7662 14399
9513 2894 18114
9514 10743 17222
9515 4762 12214
9516 18703 10263
9517 13665 9977
9518 18863 14389
9519 1277 4858
9520 11832 9629
9521 8239 16701
9522 8899 18650
9523 6539 18865
9524 17844 10870
9525 17515 15372
9526 18402 519
9527 14917 13297
9528 7763 6063
9529 19636 14162
9530 6375 18505
9531 5119 750
9532 7078 5077
9533 15818 18783
9534 3640 5941
9535 15569 17094
9536 13794 11823
9537 6825 3807
9538 2671 19044
